time_spent_sec,page_stage,device_type,delivery_zone,cart_value,cart_items_count,delivery_eta_days,coupon_status,is_returning_user,idle_seconds,abandoned
83,2,1,1,807,4,4,2,0,5,1
26,0,2,0,1107,4,1,2,0,13,0
97,3,0,2,560,4,4,2,0,17,0
21,3,0,2,3528,5,3,0,0,7,1
32,0,4,1,2303,2,5,0,1,13,1
83,1,4,2,682,1,3,2,1,6,1
72,1,0,1,4650,5,5,0,0,21,1
105,1,0,0,673,1,2,2,1,5,0
14,3,1,0,1879,2,2,0,0,8,0
10,1,4,2,359,3,4,2,0,25,1
90,0,1,2,1248,3,2,1,1,2,0
114,1,4,0,1401,3,1,1,1,9,0
75,2,4,2,2293,3,2,0,0,14,0
53,3,0,2,466,3,3,2,1,10,0
116,0,1,0,316,1,3,0,1,12,0
99,2,3,0,584,4,3,2,0,13,1
116,0,2,0,470,1,2,1,1,16,0
15,3,0,2,997,3,4,1,1,6,1
93,0,0,2,2427,4,4,0,1,6,1
89,1,1,1,1033,2,3,0,0,22,0
76,2,4,2,2803,4,2,2,1,8,0
24,1,0,0,1828,5,3,0,0,9,0
71,3,0,1,3968,5,4,2,0,8,0
19,3,3,0,1456,5,1,2,1,3,0
100,2,4,2,2857,5,2,1,1,16,0
103,0,0,0,1451,2,1,0,0,2,0
97,0,1,0,4383,4,1,2,0,1,0
71,0,3,0,409,1,2,1,0,12,0
48,1,1,2,3646,4,4,2,1,8,0
56,1,1,0,1135,2,3,2,0,7,0
55,0,0,2,1818,2,3,2,0,10,0
48,3,4,2,2581,5,2,0,1,1,0
87,2,1,2,2884,3,3,2,1,5,0
110,3,4,0,651,4,1,0,1,9,0
12,3,1,2,1201,5,3,0,0,4,1
12,3,1,2,764,3,2,2,1,11,0
111,1,0,2,1657,4,3,1,1,12,1
87,2,0,2,1122,1,4,2,0,16,0
12,0,4,2,520,1,3,2,1,0,0
32,3,0,0,1610,2,2,2,1,11,0
93,2,0,0,4484,5,3,2,1,17,1
114,0,1,0,2417,5,1,0,1,17,0
38,3,0,1,2945,3,4,0,0,11,0
109,1,0,1,365,1,3,2,1,20,1
60,0,2,0,860,4,2,2,1,4,0
48,3,3,0,768,4,1,1,0,4,0
36,3,1,1,1515,2,4,2,1,17,1
104,0,1,1,3520,3,5,1,1,18,1
94,3,0,0,836,1,2,2,0,15,0
52,1,1,0,2305,3,1,2,0,16,0
99,3,0,1,1016,5,5,2,1,9,0
52,2,0,1,404,5,3,1,1,3,0
81,2,1,0,1063,1,3,2,1,11,0
55,3,2,0,4592,4,1,0,1,2,0
93,3,1,1,698,4,3,2,1,8,1
11,3,3,0,2607,3,3,2,1,7,0
33,0,2,1,632,5,5,2,0,4,0
12,0,0,0,3319,5,2,2,0,17,1
22,1,0,0,553,1,3,1,1,15,1
35,0,0,0,727,1,1,0,1,5,0
89,0,2,1,913,1,5,2,1,6,0
31,3,0,0,4753,4,3,2,1,16,1
91,2,1,0,2166,3,3,0,0,5,0
45,0,1,2,662,1,2,2,1,15,0
84,2,0,2,369,1,3,2,0,15,0
88,0,0,0,2571,4,3,0,1,9,1
116,1,1,0,4740,5,2,1,0,6,1
115,1,0,0,3353,5,3,2,0,23,1
66,3,0,1,718,3,3,1,0,3,0
62,2,1,0,2180,2,1,2,1,3,0
54,2,1,0,3467,4,3,2,1,12,0
72,0,4,0,2548,3,1,0,1,14,0
52,3,4,1,1043,3,3,0,0,7,0
56,2,0,1,432,1,3,2,0,8,0
34,2,0,0,2325,2,1,1,1,12,0
64,1,0,2,753,4,3,1,0,21,1
52,3,1,1,2299,2,4,1,0,9,1
88,2,0,0,3695,4,2,0,0,10,0
58,2,0,1,1180,3,4,1,0,16,1
99,3,0,0,2336,2,1,2,0,1,1
20,1,1,0,825,1,1,2,1,10,0
60,2,0,0,2076,2,3,0,0,14,1
32,0,2,1,4655,5,3,2,0,3,0
101,2,1,0,2820,5,2,1,0,15,0
98,2,4,0,5680,5,2,0,1,10,0
16,3,4,0,2210,2,2,1,0,6,1
58,1,0,2,3361,5,2,1,0,18,1
114,0,0,0,656,2,2,1,0,2,0
12,0,1,1,494,1,4,2,1,2,0
108,3,0,0,1408,4,3,1,1,11,0
75,0,1,0,935,1,3,1,1,11,0
84,0,0,0,617,1,1,2,1,13,0
98,1,0,0,4248,4,1,1,1,12,1
90,0,0,0,1727,4,1,1,1,15,0
50,2,1,0,1843,5,1,0,0,13,0
33,1,4,1,1359,2,4,2,1,25,0
46,2,1,0,626,1,2,0,1,3,0
18,2,2,0,2554,3,1,0,0,8,0
83,1,0,0,4898,5,1,0,0,5,0
111,3,1,0,4368,5,1,2,0,2,0
31,3,0,0,2004,4,2,2,0,12,0
120,3,1,0,724,4,3,1,0,13,1
24,1,0,0,830,1,3,2,1,17,1
88,3,4,1,4939,5,3,2,0,13,0
81,3,2,1,653,4,3,0,1,4,0
36,0,1,0,4425,4,3,0,1,18,0
78,0,1,2,2028,2,3,2,1,5,0
27,0,4,2,1261,4,2,1,1,1,0
32,3,0,1,747,1,3,1,1,1,0
61,3,1,0,1107,1,3,0,0,15,0
72,3,0,1,2419,5,3,0,0,6,1
55,3,0,0,900,4,3,1,0,1,0
56,1,0,0,4703,4,1,1,0,25,1
115,3,4,1,5197,5,4,0,0,11,1
88,3,4,1,691,1,4,0,0,11,1
58,2,3,2,1637,2,2,2,1,16,0
34,1,0,0,1645,2,2,2,1,9,0
40,2,1,1,950,2,3,1,0,1,0
91,0,0,0,381,5,3,0,1,14,0
35,1,1,0,1701,2,2,1,1,17,0
76,1,4,2,785,1,4,0,1,13,1
65,3,2,1,384,3,3,1,1,5,0
106,3,3,2,1803,3,3,1,1,15,0
35,0,1,0,3833,5,3,1,0,3,0
10,3,0,1,1952,3,5,1,0,4,0
51,2,2,1,1824,4,3,0,0,9,0
34,0,1,0,2915,4,2,0,1,14,0
45,3,0,1,2339,2,4,2,1,0,1
70,0,1,0,1200,1,1,1,0,11,0
107,1,0,1,1729,3,4,2,0,12,1
87,0,1,0,1875,3,2,2,0,5,0
54,3,2,0,3901,4,2,0,0,16,0
31,0,0,2,1005,1,4,0,0,2,0
11,1,4,0,5204,5,1,1,0,11,0
28,3,0,0,749,1,1,1,0,0,0
45,1,0,0,3443,3,2,2,1,24,0
103,3,4,0,3531,4,2,2,1,12,0
111,0,0,1,815,1,5,1,1,16,1
74,3,4,0,5862,5,1,1,0,14,0
116,3,4,1,898,1,4,0,1,9,0
96,2,0,0,4586,4,2,0,0,8,0
19,2,2,0,500,1,2,2,0,12,0
52,1,4,1,965,1,5,1,0,22,1
42,3,4,2,1301,3,4,1,0,13,0
46,1,0,2,725,2,3,2,0,19,1
56,3,2,1,430,4,3,1,1,17,1
47,1,1,1,1827,3,4,0,1,15,0
65,3,1,2,1990,2,2,1,1,18,1
52,0,4,0,802,5,3,2,0,14,1
99,0,3,0,1860,3,2,2,1,11,0
116,3,0,0,427,1,2,2,1,6,0
83,3,0,0,596,1,2,0,1,17,0
39,1,0,2,4721,5,3,0,0,17,1
26,2,0,2,5352,5,2,1,1,16,1
60,3,3,0,642,1,2,2,0,7,0
10,3,2,0,962,1,2,1,0,13,1
59,3,0,0,2651,3,3,2,0,5,0
83,1,0,1,555,1,4,0,1,5,0
44,1,1,1,1256,3,3,2,0,6,0
120,0,1,2,4141,4,4,2,0,5,0
105,2,1,0,340,4,3,2,0,13,1
92,0,0,1,355,1,3,1,1,1,1
44,0,1,0,3851,4,1,2,1,5,0
30,2,2,2,1364,4,2,1,0,15,0
98,2,4,0,3929,5,3,0,1,18,0
84,0,1,2,3431,4,3,0,1,7,0
72,3,0,2,1013,2,4,0,0,11,0
57,0,4,0,3172,3,3,0,1,6,0
46,3,2,0,2942,3,1,2,1,1,0
99,0,0,1,4683,5,3,1,0,10,1
68,0,1,1,964,1,5,0,1,2,0
37,0,0,1,864,2,4,2,1,14,1
102,0,1,0,5232,5,1,1,1,12,1
38,2,0,0,2569,3,2,0,1,7,0
118,0,0,2,1005,1,4,2,1,5,0
12,2,3,2,2738,3,2,1,1,7,0
16,3,4,0,4278,4,2,0,0,5,0
34,2,0,2,1228,4,3,1,1,10,0
100,1,4,1,2294,2,3,2,0,16,1
18,3,0,1,1099,1,3,2,1,0,0
112,2,0,0,3065,3,3,1,0,12,1
47,3,4,0,986,1,2,0,1,11,0
61,0,0,2,2046,3,4,0,1,12,0
30,0,2,1,2050,2,4,0,1,4,0
113,3,4,2,2933,3,2,2,1,8,0
115,0,3,0,1714,2,3,1,0,1,0
84,1,0,2,1408,4,2,2,1,18,1
73,2,1,0,3331,5,2,1,0,17,1
79,0,0,1,5368,5,3,1,1,6,0
88,0,4,1,2105,3,3,2,0,18,1
46,0,1,1,565,4,3,1,0,13,1
106,0,1,1,5878,5,4,2,1,13,1
78,0,0,0,1126,1,1,0,1,7,0
23,2,1,2,4110,4,2,2,1,14,1
86,2,2,0,3833,4,2,2,1,1,0
62,0,4,2,695,3,2,0,1,17,0
55,1,2,0,1039,3,1,2,1,12,0
10,1,1,0,3195,5,2,1,0,10,0
63,2,3,1,1479,4,4,2,1,6,1
94,1,1,1,1002,1,4,2,1,6,0
59,3,4,2,2458,5,3,0,0,7,0
17,3,0,2,4390,4,3,2,0,18,0
83,0,4,2,311,1,2,0,0,6,0
70,3,0,0,3269,3,1,0,1,9,0
67,0,2,0,2602,5,1,2,0,12,1
61,1,4,2,753,1,4,0,0,16,1
104,1,0,2,582,3,2,2,0,11,0
79,2,1,0,428,1,2,0,1,7,0
76,1,0,1,363,2,4,2,1,11,1
43,1,4,2,4313,5,2,0,1,21,0
91,2,0,2,4778,5,3,1,0,18,1
111,0,3,0,1054,4,2,2,0,6,1
13,0,0,2,1968,2,4,1,1,1,0
37,2,2,0,613,1,3,2,1,3,0
98,1,2,0,308,1,3,1,1,24,0
45,2,1,0,1108,3,3,2,1,15,0
118,2,0,2,1355,2,3,0,0,0,0
80,1,0,0,438,1,1,1,0,23,0
13,2,0,2,382,1,3,2,1,5,1
79,0,4,1,1067,2,5,2,1,12,0
77,0,1,0,551,1,3,2,1,14,0
83,1,0,0,1046,1,2,2,1,12,1
12,0,0,2,3274,3,3,2,1,3,0
105,0,1,0,1090,1,3,2,1,6,0
80,2,2,0,845,2,1,1,0,16,0
46,3,1,2,3064,3,2,1,1,1,1
111,3,0,2,2869,3,2,0,1,5,0
36,1,0,2,707,1,3,0,1,21,0
80,2,2,0,472,1,2,0,1,2,0
74,2,1,0,3413,3,2,2,1,8,1
65,3,0,1,726,2,3,0,1,17,0
118,3,4,0,1091,3,1,0,1,4,0
12,1,0,2,1486,2,2,2,0,22,1
27,3,0,0,664,4,1,1,1,9,0
47,3,1,2,1230,2,2,2,0,6,0
18,0,0,0,485,1,2,0,0,17,0
17,1,1,0,5154,5,1,1,1,5,0
32,3,1,2,461,1,3,2,1,3,0
62,0,4,1,1435,2,3,2,1,10,0
80,1,1,2,1065,1,2,1,0,15,0
52,2,0,1,580,1,4,1,0,5,0
22,3,2,2,1225,4,2,0,0,2,0
77,3,2,0,937,1,2,0,1,3,0
96,3,1,0,2815,4,2,0,1,18,0
70,2,4,0,1634,2,1,0,1,15,0
51,2,0,1,863,1,4,2,0,3,0
92,0,2,0,406,1,1,1,1,8,1
109,0,1,0,3166,3,1,0,0,13,0
110,3,0,1,2477,4,5,0,1,8,0
80,3,4,1,474,1,5,0,0,13,0
57,0,0,2,1049,2,4,0,1,9,0
107,3,3,2,1727,2,2,0,1,16,0
105,3,1,0,2574,5,2,0,0,17,1
109,3,0,2,888,1,3,2,1,6,0
50,2,1,0,1486,2,2,2,0,17,1
38,0,1,0,409,1,3,2,0,12,0
38,2,4,0,423,1,1,1,1,16,1
85,3,0,2,770,1,4,2,0,12,0
66,3,1,0,1367,5,1,2,1,4,0
99,2,0,1,571,2,4,1,0,6,0
47,3,4,0,2053,2,2,2,1,14,0
113,2,0,1,963,1,5,0,1,10,1
68,2,2,0,1119,1,2,0,1,5,0
112,2,4,1,818,2,4,2,1,15,1
53,2,1,0,3552,5,2,1,0,10,0
55,0,0,0,1043,3,3,1,0,0,0
78,3,0,0,733,4,1,0,1,15,0
96,0,4,0,712,1,1,1,0,4,1
50,1,0,0,4444,4,1,1,1,9,1
90,2,2,1,1939,2,3,2,0,3,0
95,2,2,0,406,2,2,2,1,12,0
66,0,0,0,1854,5,2,1,0,0,0
53,3,0,0,1722,2,2,2,0,7,0
10,3,1,0,1399,4,2,2,1,6,0
103,2,0,0,2131,3,3,0,0,9,0
50,3,1,0,1295,2,1,2,1,12,0
116,0,1,2,1327,2,2,2,0,0,1
43,2,2,1,417,1,5,2,1,0,1
63,2,0,0,3335,3,3,2,1,3,0
83,3,4,0,3273,5,3,2,1,14,0
57,3,4,1,536,1,3,1,0,14,0
62,3,0,0,4169,5,1,2,0,1,1
41,0,1,2,3535,3,4,1,0,3,1
13,0,4,0,1364,2,3,1,1,0,0
65,0,4,0,2636,4,2,0,0,18,0
101,3,1,0,844,1,1,1,1,6,0
63,3,0,2,618,2,2,2,1,15,0
61,1,0,1,2081,2,5,2,1,24,1
46,1,2,2,2240,5,2,2,0,6,1
112,3,1,0,3385,3,1,1,1,18,0
53,3,4,2,1039,1,4,2,0,3,1
14,0,0,2,3056,4,3,1,0,17,0
77,1,0,1,2818,3,4,2,1,16,1
11,0,0,1,4661,4,5,2,0,14,0
55,2,0,0,2128,3,1,1,1,5,0
63,3,2,0,4645,5,2,1,0,6,0
68,0,2,2,1110,1,3,0,0,9,1
75,1,1,0,3228,3,2,1,0,9,1
89,2,1,0,515,4,2,1,1,14,1
110,1,4,0,527,1,3,2,1,13,1
52,0,4,0,1000,3,2,2,0,8,0
106,3,0,0,4430,4,2,2,1,10,1
110,1,0,0,3875,4,1,2,0,23,1
42,3,0,0,1678,4,3,1,0,17,1
86,0,0,0,3232,3,2,0,0,9,0
52,3,4,0,1196,4,3,2,1,13,1
32,3,0,0,1956,4,3,1,0,14,0
52,2,2,0,369,2,1,0,1,4,0
23,1,0,0,4859,5,1,2,1,12,1
18,1,1,2,1272,2,2,1,0,7,0
31,0,0,2,3453,3,4,1,1,6,1
20,3,3,2,2066,2,2,0,0,15,0
75,2,4,1,1569,2,3,1,0,18,1
53,0,4,1,806,4,3,0,0,9,0
15,0,0,0,1080,3,2,2,1,18,1
81,0,0,0,1402,2,2,1,0,13,0
105,3,1,0,3159,3,3,2,1,12,0
41,3,0,2,4568,5,2,2,1,16,1
112,0,0,1,3993,5,4,0,1,13,0
83,0,2,2,1459,2,2,1,1,6,0
54,1,4,1,646,1,4,2,0,12,1
49,3,4,0,4043,4,1,2,0,0,0
69,2,0,0,729,3,2,2,0,15,0
63,0,4,0,2386,3,1,2,0,6,0
93,3,1,1,3077,4,3,2,0,15,1
103,1,0,0,4563,4,1,2,1,21,1
27,0,0,0,1063,1,2,1,1,9,0
59,1,0,2,1522,4,4,0,1,15,1
53,3,0,2,2297,2,4,1,0,7,1
13,1,3,2,1122,2,3,1,1,9,0
42,3,4,1,1009,1,4,2,0,11,1
106,0,0,2,1473,4,2,2,0,0,0
68,3,0,2,2084,3,3,2,0,14,0
50,3,0,0,1127,1,1,2,0,17,1
16,3,0,0,2101,3,3,2,0,16,1
12,0,1,0,2868,3,1,1,0,18,0
27,0,3,0,4795,4,1,2,0,8,0
110,3,0,2,2019,4,4,0,1,11,0
102,1,0,0,1627,5,2,2,0,19,0
38,3,0,2,1817,5,3,1,1,10,0
52,0,3,2,1486,5,2,2,0,17,0
51,0,0,2,5687,5,2,0,1,1,0
98,3,1,2,3695,5,3,1,1,13,0
16,3,0,0,931,1,3,0,1,8,0
106,3,0,0,2258,2,3,0,0,9,1
110,0,2,1,2891,5,5,2,1,6,1
66,0,2,0,2777,4,2,1,1,14,1
43,3,0,0,2482,5,1,1,0,5,1
117,1,1,0,4376,5,2,0,1,19,0
110,3,1,0,3203,5,2,0,0,15,0
40,3,0,0,1232,3,2,1,0,7,0
118,2,1,1,2269,2,3,1,1,4,0
28,3,2,0,2687,3,3,2,0,9,0
37,1,4,0,1416,3,2,1,0,16,0
61,0,0,1,3542,3,5,1,1,9,0
50,2,1,0,5218,5,1,1,1,15,0
29,3,0,0,3573,5,1,2,1,16,1
17,2,1,1,2116,2,3,0,1,16,0
79,3,0,2,1157,1,4,2,0,1,1
85,3,0,1,4249,4,5,1,1,5,1
73,0,0,0,1105,3,2,2,0,15,0
68,3,4,0,309,2,3,1,0,16,0
97,3,3,1,1103,1,5,2,0,0,0
29,3,2,0,1781,5,3,0,1,16,0
78,0,4,0,4147,4,3,2,1,4,0
41,2,0,2,715,1,4,0,0,3,1
62,3,4,2,2625,4,4,0,1,7,1
100,3,4,2,3578,4,2,0,1,9,0
91,2,0,0,2302,2,1,0,1,10,0
40,1,0,2,1577,4,2,2,0,16,0
90,3,0,1,618,1,4,1,1,16,1
60,0,0,0,3079,4,1,2,1,7,0
118,3,1,2,3486,5,2,2,0,5,0
48,1,0,0,2600,4,1,0,0,24,0
113,2,0,0,434,2,2,1,0,6,1
85,2,0,0,1217,2,1,0,0,12,1
113,0,4,0,2360,4,2,0,0,14,0
93,3,4,0,2108,2,1,0,1,18,1
71,0,1,2,737,3,4,0,0,16,1
28,3,0,1,382,3,3,2,0,0,1
95,1,4,0,1193,2,3,2,1,18,0
16,1,0,2,2556,4,4,2,1,10,0
26,0,1,0,1587,5,2,2,0,18,0
105,3,4,0,1240,2,1,1,1,16,0
82,3,4,0,2340,2,3,0,0,3,0
38,0,4,2,4689,5,4,0,1,14,1
36,1,4,2,3443,4,3,1,0,24,1
61,0,3,1,1722,2,5,0,1,8,0
102,0,4,2,4112,4,4,1,0,9,0
89,0,0,0,812,1,1,0,0,10,0
69,3,0,0,340,1,2,0,0,5,0
119,1,1,2,2182,2,3,2,1,24,1
23,1,0,2,1310,3,2,0,1,10,0
24,2,0,2,3418,4,3,0,1,9,0
15,1,0,0,1596,3,3,2,1,20,1
57,3,1,0,958,1,3,1,1,4,1
102,0,1,1,1563,2,4,0,1,5,0
20,3,3,1,391,1,4,1,1,14,0
52,3,1,2,919,3,4,2,1,7,0
72,1,4,0,2187,3,2,0,0,21,1
35,0,2,0,1887,4,3,1,0,4,0
58,0,0,0,3129,3,3,0,0,5,0
109,0,0,2,973,3,2,0,1,9,0
12,0,2,2,742,4,4,2,0,14,0
34,1,4,0,1533,2,2,1,1,18,1
11,1,4,0,652,1,3,2,1,11,0
115,1,1,0,570,1,1,2,1,18,0
70,3,1,0,740,1,2,0,1,3,0
25,3,0,2,1701,2,3,0,1,17,0
74,0,2,0,757,1,3,1,0,8,0
77,3,3,2,433,2,3,2,0,4,0
59,2,0,0,1874,2,2,1,0,4,0
67,2,4,2,429,3,3,2,1,18,0
99,0,2,2,3553,4,2,2,1,6,0
20,2,4,0,1092,1,3,2,0,4,0
70,1,3,0,1137,2,3,0,1,10,0
18,1,0,0,679,2,2,2,0,15,1
15,0,1,0,5446,5,1,2,0,14,1
58,2,4,1,763,1,3,2,0,9,0
77,3,1,0,750,1,3,0,1,10,0
14,1,0,1,1513,3,3,2,1,18,1
80,2,1,1,1124,2,5,1,0,15,1
16,3,1,0,1480,4,3,1,0,7,0
13,3,0,0,1201,3,1,0,0,14,0
34,3,4,2,1907,4,3,0,0,18,0
37,1,0,0,2395,3,2,0,1,25,1
10,3,4,2,2189,4,2,2,0,16,1
71,2,3,0,513,2,1,0,1,16,0
94,1,2,2,4080,4,2,0,1,16,1
86,1,3,1,1627,2,5,1,0,11,0
53,3,1,2,2166,3,3,2,1,14,0
70,3,1,2,2097,3,3,0,0,13,0
94,0,4,0,1499,5,3,0,0,11,0
100,3,4,1,5349,5,3,2,0,13,0
35,3,0,0,2490,4,1,1,1,14,0
75,3,1,0,4781,5,2,1,1,0,0
21,1,0,2,4684,5,4,0,1,16,0
28,3,1,2,1966,5,2,2,0,2,0
14,1,2,1,1053,1,3,2,0,24,1
81,1,0,0,805,1,2,1,1,11,1
35,1,0,1,1318,2,4,0,0,6,0
18,3,4,0,4769,4,3,2,0,15,1
16,0,4,0,4835,5,1,0,1,8,0
36,3,2,0,708,3,1,1,0,8,0
11,0,4,1,5880,5,5,0,1,13,0
22,2,4,1,2964,3,5,2,1,9,1
22,2,1,0,2510,5,2,0,0,7,1
54,3,0,0,859,3,3,2,1,15,0
19,2,0,0,1137,1,1,0,1,10,0
75,1,4,0,1985,5,3,2,1,10,0
101,3,1,0,1310,2,2,1,1,11,0
101,3,0,2,3579,4,2,2,0,0,0
76,2,0,0,2159,5,1,2,1,2,0
99,1,0,0,3486,4,3,2,0,15,1
26,0,0,0,596,2,3,1,0,1,0
90,3,4,0,1753,2,2,1,1,7,0
36,2,4,0,3760,5,3,1,1,2,0
62,0,3,0,2658,5,1,0,1,15,0
65,2,1,2,718,1,4,2,0,12,0
88,3,0,1,2916,4,3,1,0,7,1
25,3,0,0,4213,5,3,2,0,10,0
48,3,1,2,2898,4,3,1,0,9,0
15,3,2,2,1787,2,2,2,0,4,0
38,2,2,1,341,2,3,2,1,1,1
61,0,1,0,5414,5,3,2,1,18,0
59,0,0,0,555,3,1,2,0,14,0
119,2,2,2,3161,3,3,2,0,10,0
80,1,0,2,1118,1,2,1,1,13,0
83,2,3,1,452,1,5,0,0,2,1
95,2,1,0,5840,5,2,2,0,6,0
53,1,1,2,787,1,2,1,0,8,0
85,0,3,2,874,5,2,0,1,15,0
87,3,0,2,2028,2,4,2,1,7,1
21,1,3,0,930,1,2,2,1,14,0
105,1,1,0,414,1,1,2,1,5,0
25,3,0,0,1089,4,1,2,0,12,0
17,3,1,0,2322,4,2,2,1,8,0
44,0,0,2,3338,5,2,1,1,8,0
101,3,1,2,686,4,2,1,1,1,0
104,3,1,2,2071,2,3,1,1,9,0
78,1,4,2,1506,2,3,2,1,17,1
83,2,0,2,4149,5,3,1,0,11,0
86,1,4,0,1018,2,2,2,1,25,0
47,2,2,2,490,3,3,1,1,18,1
71,0,2,1,4404,5,4,2,0,16,1
32,0,0,2,1166,1,2,2,0,14,1
114,0,1,2,678,1,2,2,1,13,0
108,2,0,0,646,2,1,2,0,9,0
84,1,4,0,372,2,1,2,1,22,0
88,3,0,0,1573,4,3,1,0,1,0
63,0,4,1,5107,5,3,2,1,1,0
89,3,1,0,994,1,1,2,0,10,0
80,2,0,0,3008,4,2,2,1,12,0
109,1,4,1,557,1,5,2,1,12,1
82,1,0,2,1414,2,3,1,1,15,1
112,0,0,2,2095,2,2,1,0,18,0
109,3,1,2,2562,4,4,0,0,14,0
70,2,1,2,5154,5,3,2,0,18,0
19,1,4,2,1176,1,4,1,1,21,1
83,3,0,0,359,3,3,2,1,5,0
22,0,3,2,3013,3,4,2,0,18,1
70,1,1,2,2692,3,2,2,1,5,1
66,3,1,1,1283,3,5,1,1,8,1
114,3,0,0,322,2,1,2,0,13,0
118,0,4,0,2596,5,1,2,0,0,0
37,1,1,1,887,2,4,2,0,24,1
100,1,0,2,853,1,4,1,1,16,1
52,2,1,2,1994,3,2,1,0,9,0
113,3,0,0,3481,5,1,1,0,0,0
112,0,1,2,1664,3,2,0,1,7,0
57,3,0,0,4311,4,3,0,0,3,0
108,0,0,0,620,2,3,0,0,6,0
67,0,0,2,5117,5,3,0,0,16,0
81,3,4,0,779,1,2,0,0,3,0
26,1,0,2,1948,2,2,2,0,8,0
28,3,0,0,1995,2,3,1,0,9,0
118,1,1,1,3770,5,3,2,1,13,0
117,2,1,1,459,1,3,0,0,14,1
100,3,2,1,4155,5,5,0,1,9,0
66,0,0,0,2263,2,3,1,1,2,0
110,0,1,0,4630,4,3,2,0,11,1
103,3,0,0,1270,5,3,0,1,12,1
81,2,4,0,993,4,3,2,0,6,1
109,2,1,0,2915,4,2,0,1,5,1
87,0,0,0,1689,4,3,1,0,1,0
35,1,4,0,2058,2,2,0,0,11,0
37,3,2,0,1138,2,1,0,1,16,0
103,2,0,0,532,3,3,1,0,10,0
36,3,1,1,1142,2,3,2,0,14,0
33,2,1,0,3280,3,1,0,0,10,0
90,0,1,0,3057,3,2,1,1,2,0
43,0,0,0,1175,1,3,0,1,13,0
35,0,0,0,482,4,1,0,1,6,0
58,1,0,2,736,1,4,0,0,12,0
99,3,0,2,3635,4,2,2,0,2,1
24,3,0,1,859,2,4,1,0,6,0
103,3,0,0,3035,4,3,2,1,17,0
28,0,0,0,3599,3,2,1,0,8,0
77,0,4,1,5080,5,5,1,1,6,1
23,3,2,0,3315,4,3,2,0,6,0
89,3,3,2,380,1,4,0,1,5,0
22,0,0,2,3507,3,2,2,1,15,0
14,0,4,0,1719,5,3,0,1,2,0
10,3,0,2,842,1,4,0,0,10,0
87,0,0,1,2261,4,4,0,0,3,1
13,0,4,2,2242,4,2,0,0,3,0
119,1,1,2,1824,2,4,2,1,10,1
66,3,0,0,5425,5,3,1,1,15,0
101,2,1,2,1326,2,2,2,0,10,0
12,2,3,0,1155,1,3,2,1,5,0
38,3,0,2,3992,4,2,2,0,1,1
120,0,3,0,1699,2,1,0,0,10,0
39,3,4,2,4515,4,3,1,1,6,1
93,1,0,1,1568,4,4,0,1,25,1
17,3,1,0,2312,2,3,0,1,9,0
117,1,1,2,657,4,4,1,0,11,0
96,1,1,0,5629,5,2,1,0,9,0
73,3,0,0,3216,5,1,2,0,5,0
56,3,2,0,4362,5,1,0,1,1,1
115,3,0,2,3352,3,3,2,1,9,0
18,0,1,0,470,1,3,2,1,18,1
64,2,0,1,1845,4,5,0,0,4,1
72,1,1,2,438,5,4,0,1,6,0
55,0,4,1,2762,4,5,1,0,4,1
19,2,0,0,4901,5,3,0,1,13,0
95,3,1,0,1406,3,3,1,1,5,0
91,2,0,1,1062,1,4,0,1,18,0
47,3,1,2,4556,4,3,1,1,0,1
90,3,1,0,623,1,1,0,1,18,0
34,1,1,0,2696,5,1,0,0,20,0
99,0,1,0,3463,4,1,2,0,17,1
44,2,0,0,3266,3,1,2,0,0,0
18,2,0,2,3068,3,4,0,1,10,1
39,3,0,1,807,3,4,1,1,3,0
91,3,2,1,375,1,3,2,0,13,0
94,0,2,1,345,3,5,0,0,2,0
89,3,4,0,4443,4,1,2,0,10,0
30,0,3,0,2704,5,3,0,1,5,0
45,0,1,0,1142,3,1,1,0,15,0
85,3,4,0,2348,2,1,2,1,17,0
85,0,1,0,1306,4,2,0,0,15,0
49,3,0,0,4185,4,1,1,0,4,0
34,0,0,2,3106,4,4,1,1,12,1
37,0,1,0,4785,4,2,1,0,15,0
57,2,0,1,3492,3,3,0,1,5,0
104,2,0,0,3438,4,3,2,0,14,0
45,1,0,0,5161,5,1,1,0,8,0
79,3,1,2,2787,3,4,1,0,17,1
86,3,1,0,853,3,2,0,0,15,0
77,0,4,0,1575,2,1,2,1,6,0
67,0,0,0,472,1,3,0,0,15,0
30,1,0,0,1975,2,3,1,0,23,1
102,0,1,1,916,3,4,2,1,6,0
96,3,0,2,1567,4,2,0,0,8,0
44,1,2,0,1069,3,1,0,1,5,0
105,3,1,2,1345,4,3,0,0,17,0
106,1,4,1,2704,4,5,1,0,22,1
85,3,1,2,2211,3,2,0,1,10,1
43,2,4,1,2441,3,3,0,0,7,0
37,2,1,1,1717,2,4,1,1,14,0
76,1,2,2,709,1,4,1,1,18,1
10,1,4,0,786,1,3,0,0,11,0
62,0,0,0,3144,3,2,2,0,12,1
61,1,0,0,537,1,3,2,0,12,0
21,0,2,2,1885,5,3,0,0,12,0
81,3,4,2,1075,4,2,2,0,18,1
17,3,0,0,1200,5,3,2,0,17,1
98,0,0,2,743,1,3,0,1,17,0
119,0,4,1,1442,2,4,2,1,14,1
119,1,3,2,1173,3,4,2,1,10,0
67,2,0,2,3995,4,3,0,0,18,0
53,3,0,0,5557,5,3,2,1,7,0
51,1,0,0,2373,5,1,0,0,13,0
