time_spent_sec,page_stage,device_type,delivery_zone,cart_value,cart_items_count,delivery_eta_days,coupon_status,is_returning_user,idle_seconds,abandoned
74,home,tablet,tier2,2174,2,4,none,0,6,0
91,product,iphone,remote,388,2,5,available,0,3,0
63,home,android,metro,3058,3,1,applied,0,17,1
118,home,iphone,tier2,4421,4,2,none,0,4,1
100,product,windows,tier2,774,4,2,none,1,14,0
48,product,tablet,tier2,3369,5,2,applied,0,9,0
84,home,android,metro,3759,4,3,available,0,4,0
75,product,android,tier2,857,3,3,none,1,16,0
59,product,android,tier2,1052,4,4,none,1,8,1
84,product,android,metro,2195,2,2,none,1,2,0
85,checkout,macbook,tier2,813,5,4,none,1,15,1
46,product,android,remote,1057,4,5,available,1,7,1
28,cart,android,metro,3735,5,1,applied,1,9,0
56,checkout,iphone,metro,364,2,1,none,0,25,1
14,cart,android,tier2,1962,3,2,available,1,1,0
116,product,android,metro,1782,2,3,none,1,10,0
57,checkout,iphone,remote,2136,2,4,applied,0,8,0
74,home,android,remote,2217,2,5,applied,0,6,0
116,cart,iphone,tier2,1728,3,3,none,1,1,0
51,home,android,metro,658,1,3,available,1,16,0
76,cart,android,tier2,343,4,3,applied,0,4,0
80,product,iphone,remote,1320,2,4,applied,0,15,0
62,home,windows,metro,894,4,1,applied,0,13,1
87,product,iphone,metro,723,1,3,applied,1,18,1
21,home,iphone,tier2,4090,5,2,available,0,1,1
111,cart,windows,metro,445,5,1,applied,0,11,0
39,checkout,android,metro,1966,4,2,available,0,19,0
75,product,android,tier2,3638,4,4,none,0,17,1
24,product,windows,metro,2140,4,2,applied,1,3,0
63,product,windows,metro,1421,3,1,none,0,16,0
81,cart,iphone,tier2,1456,2,3,available,0,2,0
37,product,windows,tier2,717,3,3,none,0,1,0
65,product,android,remote,1267,4,5,available,1,5,1
60,product,iphone,metro,1030,1,1,available,1,16,1
37,product,android,metro,3704,5,3,available,0,2,0
105,product,iphone,remote,3795,4,3,available,1,7,1
60,cart,android,metro,396,5,2,applied,0,13,0
74,checkout,android,tier2,2475,4,3,applied,1,21,1
72,product,windows,tier2,2687,3,2,available,1,3,0
13,home,windows,tier2,1928,2,2,available,1,15,0
107,product,android,metro,433,1,2,none,0,14,1
100,cart,android,metro,5063,5,3,none,1,13,0
45,product,android,tier2,3160,5,4,none,1,3,1
87,product,iphone,tier2,352,3,4,none,0,17,0
70,cart,windows,tier2,757,1,2,available,1,12,0
91,cart,macbook,metro,1593,2,3,applied,1,13,0
109,checkout,iphone,remote,559,3,4,available,1,15,1
13,checkout,windows,metro,4118,5,2,available,1,21,0
112,product,tablet,tier2,3540,5,3,none,0,11,1
39,checkout,android,tier2,2178,5,4,none,1,21,1
47,cart,macbook,remote,3032,5,3,available,1,15,0
34,home,windows,remote,680,2,5,none,0,0,0
96,cart,android,metro,2316,2,2,available,0,5,0
108,checkout,android,metro,928,1,2,available,0,5,0
100,home,android,tier2,2865,3,2,available,0,14,1
74,cart,macbook,metro,2072,2,1,none,1,2,0
10,cart,iphone,tier2,4501,5,3,available,1,10,0
76,cart,macbook,metro,5948,5,1,none,0,7,1
94,cart,iphone,remote,793,1,4,none,0,2,0
110,product,iphone,tier2,3470,3,2,none,1,10,0
95,home,android,metro,2453,3,3,none,1,3,0
57,checkout,windows,metro,884,1,2,none,1,11,0
113,product,tablet,metro,1251,5,3,none,0,12,1
96,product,android,remote,3277,4,3,applied,0,1,0
107,cart,android,metro,1486,2,2,available,1,6,0
32,checkout,macbook,metro,4723,5,2,available,0,25,1
31,cart,android,tier2,2220,2,4,available,0,2,0
91,product,iphone,remote,4044,5,5,available,0,1,0
57,cart,windows,tier2,842,3,3,none,0,2,0
103,product,android,tier2,4212,4,3,none,0,0,0
90,checkout,android,tier2,1456,3,4,none,1,15,0
56,cart,iphone,remote,1258,3,4,none,1,10,1
16,product,android,metro,367,3,1,applied,1,11,0
74,home,iphone,metro,1994,2,2,none,0,0,0
116,checkout,windows,remote,903,1,4,available,0,5,0
18,cart,android,metro,605,1,1,applied,0,14,0
117,cart,iphone,metro,1606,2,2,applied,0,5,0
57,cart,macbook,remote,3178,5,5,available,1,18,1
14,checkout,macbook,metro,1582,2,1,applied,0,17,0
85,checkout,iphone,remote,2199,5,4,available,0,7,1
84,checkout,macbook,remote,591,1,4,none,0,21,1
80,checkout,iphone,remote,714,1,4,none,1,24,1
60,product,android,metro,3220,3,2,none,0,13,0
16,product,windows,tier2,1179,5,3,none,1,17,0
41,home,iphone,tier2,1554,2,3,applied,0,5,0
65,cart,iphone,tier2,1471,2,2,none,0,4,0
80,cart,windows,remote,3012,3,5,applied,1,1,1
61,cart,iphone,tier2,2210,3,3,none,0,17,1
17,cart,windows,remote,683,3,5,applied,1,3,0
43,product,android,tier2,343,1,4,available,0,2,1
103,home,iphone,metro,1726,5,3,none,0,5,0
107,cart,android,tier2,2546,3,2,available,0,7,1
75,cart,windows,remote,343,1,4,none,0,15,0
120,cart,macbook,metro,5204,5,2,available,0,1,0
51,cart,windows,metro,5777,5,2,none,0,17,1
115,checkout,android,metro,2690,4,1,available,0,19,1
41,product,android,metro,302,2,2,none,1,11,0
71,product,iphone,remote,1077,1,5,none,1,7,1
94,product,iphone,remote,1419,3,3,none,1,18,1
71,product,android,metro,3117,4,3,available,0,13,1
46,checkout,android,remote,324,1,3,applied,1,17,1
41,product,windows,metro,2524,3,3,applied,1,16,0
18,cart,macbook,remote,2308,3,3,available,1,3,0
51,checkout,iphone,metro,1970,2,2,applied,1,24,0
47,home,macbook,remote,3788,4,4,applied,0,6,0
30,product,tablet,remote,691,1,5,none,0,13,1
76,product,macbook,tier2,409,4,4,none,0,10,1
85,cart,iphone,remote,2463,3,4,none,1,4,1
30,home,iphone,metro,1966,2,2,none,0,7,0
84,home,android,metro,2227,2,2,none,0,7,0
96,cart,windows,tier2,371,4,3,available,0,0,0
119,home,android,remote,1387,2,5,none,0,16,0
36,checkout,iphone,remote,3253,3,5,none,1,21,1
10,product,android,metro,2501,5,2,none,1,8,0
95,home,android,remote,3929,5,3,applied,1,13,0
99,cart,windows,metro,1758,5,2,none,0,9,0
32,home,android,remote,986,1,4,applied,0,2,1
43,product,macbook,tier2,3282,5,3,none,1,5,0
100,checkout,macbook,tier2,1035,1,3,applied,0,9,0
51,product,android,tier2,502,1,3,available,1,18,1
112,home,windows,tier2,3502,4,3,applied,1,12,0
36,product,iphone,tier2,2733,4,4,applied,0,8,0
105,checkout,iphone,tier2,1319,2,2,available,0,20,1
11,cart,android,tier2,1005,5,4,none,0,17,1
51,product,windows,metro,2917,4,2,available,0,1,0
95,home,android,tier2,1146,4,2,available,1,9,0
84,product,android,metro,2263,2,1,none,0,10,1
68,cart,android,metro,2010,2,3,none,0,15,0
118,checkout,android,remote,372,5,5,available,0,23,1
12,checkout,tablet,metro,959,1,3,none,0,15,0
61,checkout,android,tier2,793,1,2,none,0,10,1
93,cart,iphone,metro,2217,5,3,none,1,11,0
44,checkout,android,tier2,1854,3,3,available,1,15,0
71,checkout,windows,remote,1595,3,3,applied,0,23,1
92,cart,iphone,tier2,2019,3,4,applied,0,13,0
55,checkout,iphone,remote,1005,5,3,applied,1,10,1
34,product,android,remote,439,1,4,applied,1,15,1
70,home,iphone,tier2,2834,3,2,available,1,10,0
44,checkout,iphone,metro,1426,4,3,applied,0,7,0
20,checkout,android,metro,4631,5,3,available,0,23,1
119,cart,tablet,tier2,2903,5,3,available,1,14,0
28,product,iphone,remote,384,1,5,none,1,16,1
82,checkout,android,metro,3247,3,3,applied,1,9,0
38,checkout,android,tier2,2209,2,4,applied,0,21,1
36,product,iphone,metro,650,1,1,none,0,16,0
45,product,android,tier2,3704,4,4,applied,0,3,0
71,cart,windows,tier2,592,1,4,applied,1,4,0
75,cart,android,metro,5602,5,1,available,0,2,0
90,product,iphone,tier2,989,1,2,none,0,3,1
53,product,iphone,metro,800,1,2,applied,1,1,0
108,checkout,android,metro,1258,2,2,available,1,14,0
87,product,tablet,tier2,528,4,2,applied,0,7,0
99,cart,iphone,tier2,453,1,2,applied,0,10,0
84,home,windows,remote,1808,5,5,applied,0,9,1
86,cart,windows,tier2,1082,4,2,available,1,11,0
26,home,macbook,tier2,832,5,4,none,1,4,0
113,home,iphone,metro,743,3,2,applied,0,17,0
75,product,iphone,remote,1079,1,5,none,1,13,0
46,checkout,windows,metro,332,3,3,applied,1,14,1
11,cart,macbook,metro,904,4,1,applied,0,4,0
120,home,iphone,remote,635,1,3,applied,1,2,0
118,home,iphone,metro,949,1,3,none,1,17,0
14,product,windows,tier2,1684,2,2,applied,1,11,0
58,cart,macbook,metro,498,1,1,none,1,3,0
40,cart,windows,tier2,1037,1,3,none,0,6,0
55,cart,macbook,tier2,1887,4,3,none,0,7,0
84,checkout,iphone,metro,2184,2,1,available,1,12,0
46,product,macbook,metro,1371,3,1,applied,1,14,1
14,cart,android,tier2,483,2,3,applied,1,15,0
28,product,android,metro,2507,4,1,none,1,5,0
12,product,tablet,remote,542,1,4,none,1,15,1
69,checkout,iphone,tier2,2184,2,4,applied,0,22,1
33,product,tablet,tier2,2618,3,4,applied,0,9,0
53,cart,android,tier2,971,2,2,available,0,14,0
97,product,android,tier2,447,2,2,available,0,6,1
80,product,windows,metro,885,2,2,none,0,4,0
47,checkout,android,remote,894,3,5,applied,1,21,1
41,cart,windows,metro,696,1,3,applied,1,11,0
68,product,iphone,tier2,1603,2,4,applied,1,8,0
88,product,android,tier2,1187,5,2,none,1,9,1
112,checkout,macbook,remote,1181,2,5,applied,1,6,1
113,product,android,tier2,2333,4,2,none,0,10,0
79,checkout,windows,tier2,1263,2,4,none,0,17,1
117,product,windows,remote,2978,3,4,none,1,0,0
43,checkout,windows,metro,3524,4,1,applied,1,5,0
68,cart,macbook,remote,3901,4,5,none,0,4,0
100,product,android,metro,334,1,2,applied,0,17,0
54,checkout,tablet,tier2,886,1,3,available,0,19,0
96,product,android,metro,668,4,1,applied,1,13,1
31,cart,android,metro,2269,3,3,available,1,17,1
108,cart,windows,metro,5853,5,1,applied,1,7,0
23,product,iphone,metro,1553,5,1,none,1,11,0
101,product,android,metro,4524,5,3,none,0,2,0
95,home,iphone,metro,1816,3,2,available,1,5,0
17,home,android,metro,1199,5,1,available,1,6,0
107,home,iphone,metro,750,5,2,available,0,11,0
72,checkout,android,tier2,587,1,4,none,0,14,0
93,product,android,remote,3229,5,4,none,1,0,0
67,checkout,windows,remote,712,1,5,available,1,24,1
89,cart,iphone,remote,3750,4,4,available,1,5,0
40,checkout,macbook,metro,1421,3,3,none,0,13,0
100,product,android,metro,1121,4,1,applied,0,4,0
56,product,iphone,tier2,2073,5,2,applied,1,3,0
112,cart,android,metro,633,1,1,applied,0,17,0
59,cart,iphone,remote,2379,2,4,available,1,2,0
15,cart,android,tier2,327,1,2,available,0,17,0
63,cart,windows,tier2,1175,1,4,available,1,17,0
89,product,macbook,tier2,1096,1,3,none,1,12,1
22,product,windows,tier2,1775,3,3,none,1,1,0
87,product,android,tier2,570,1,2,available,1,8,0
47,product,android,tier2,579,2,2,none,0,17,0
96,product,macbook,metro,789,3,2,none,0,11,0
104,cart,android,metro,1077,3,1,none,0,15,0
36,checkout,iphone,tier2,791,1,3,applied,1,16,1
43,product,windows,metro,2505,3,1,available,0,9,0
93,product,iphone,remote,4448,4,5,none,0,2,1
88,product,iphone,remote,929,1,3,applied,1,11,0
65,checkout,android,tier2,3733,4,2,none,0,9,0
115,cart,windows,metro,1431,3,1,none,1,11,0
120,product,iphone,metro,325,1,1,available,0,17,1
46,checkout,android,metro,924,4,1,available,0,19,0
102,cart,windows,metro,3240,4,2,none,0,16,0
68,checkout,windows,metro,3322,3,1,available,0,19,1
113,cart,android,metro,466,1,3,available,0,11,0
119,cart,tablet,remote,4971,5,5,none,1,8,0
86,cart,android,metro,4918,5,2,available,1,3,0
72,cart,android,remote,1951,2,5,none,1,2,0
76,checkout,iphone,metro,1717,3,1,applied,0,5,0
91,cart,android,remote,1962,4,4,available,1,4,1
49,product,android,tier2,1512,4,2,none,0,5,0
17,product,windows,tier2,561,1,2,applied,0,18,0
15,cart,windows,tier2,982,1,4,available,0,14,0
91,product,android,remote,461,1,4,none,1,9,0
53,checkout,macbook,metro,470,1,1,available,1,22,1
119,checkout,android,tier2,3505,5,3,none,1,20,1
74,cart,tablet,remote,453,3,4,applied,0,8,1
74,product,android,metro,827,3,2,applied,0,6,0
82,cart,iphone,metro,1884,4,1,applied,1,9,0
36,cart,iphone,metro,1172,1,3,none,1,12,0
27,cart,windows,metro,5101,5,2,applied,1,8,0
28,product,iphone,metro,2503,3,3,applied,0,10,0
63,product,android,metro,2008,2,3,available,1,14,0
95,checkout,android,metro,806,4,2,available,0,5,1
63,product,macbook,metro,931,5,3,applied,0,5,0
103,home,windows,metro,1322,2,2,applied,1,8,0
114,product,android,remote,5134,5,3,applied,0,3,0
96,checkout,iphone,metro,2906,4,2,applied,0,23,1
66,product,android,metro,3618,4,2,applied,0,0,0
81,cart,iphone,metro,567,2,3,available,0,13,0
14,checkout,android,metro,975,4,3,applied,0,11,0
104,home,iphone,metro,686,1,1,applied,1,15,0
80,cart,android,remote,1453,2,3,none,1,16,0
96,product,android,tier2,1021,3,2,applied,0,5,0
11,home,iphone,metro,3484,4,1,none,1,7,1
44,checkout,windows,remote,5068,5,4,none,0,9,1
25,checkout,tablet,metro,3929,5,2,applied,1,6,0
10,home,android,remote,1339,4,4,applied,1,11,0
90,cart,android,metro,1071,2,3,available,1,18,0
26,home,android,metro,1076,1,2,none,1,1,0
20,cart,windows,tier2,1047,5,4,applied,1,16,1
58,product,windows,tier2,568,2,2,none,0,12,0
112,checkout,android,tier2,631,2,4,available,1,23,0
90,cart,android,metro,3936,4,1,none,0,11,1
32,product,iphone,metro,835,4,2,none,0,4,1
118,product,iphone,metro,624,2,3,applied,1,8,0
95,checkout,android,tier2,2424,4,2,available,0,24,1
111,product,windows,metro,1526,3,1,applied,0,11,0
42,cart,iphone,tier2,1494,3,3,available,1,5,0
19,home,windows,metro,1815,3,1,none,0,0,0
82,home,android,remote,4919,5,3,none,1,13,1
75,cart,android,tier2,554,1,2,available,1,12,0
51,cart,tablet,metro,1887,2,3,available,1,2,0
25,checkout,android,tier2,1385,2,3,available,0,17,0
27,cart,windows,tier2,1274,3,2,none,1,2,0
95,home,android,metro,1528,5,2,none,0,14,0
36,checkout,iphone,metro,1007,1,2,available,1,6,0
69,product,windows,metro,3823,4,2,none,0,2,0
82,product,android,remote,2742,3,5,none,1,10,0
86,home,android,metro,339,3,1,applied,1,8,0
59,product,android,metro,1964,2,3,none,0,14,0
60,home,android,remote,4141,4,5,available,1,17,0
111,cart,android,metro,1877,5,1,applied,1,11,0
52,cart,android,remote,1899,4,4,available,0,18,0
41,home,windows,remote,473,1,4,none,0,13,0
23,product,macbook,metro,2240,3,3,none,1,13,0
73,checkout,iphone,tier2,1499,2,2,none,0,16,0
39,home,iphone,remote,307,1,5,none,1,0,0
86,cart,android,metro,2682,3,2,none,0,12,0
58,checkout,windows,remote,735,1,5,none,1,7,1
75,checkout,android,remote,727,2,5,none,1,20,1
87,cart,android,tier2,1080,5,2,none,0,16,1
45,home,android,tier2,642,3,3,none,1,9,0
96,cart,android,metro,381,1,2,none,1,8,0
20,checkout,windows,metro,466,1,3,available,0,17,0
41,cart,android,tier2,2509,4,2,none,1,2,0
118,product,android,remote,1627,3,5,applied,0,14,1
88,checkout,windows,remote,3246,3,3,available,1,6,0
12,home,iphone,metro,1837,2,3,applied,0,11,0
112,cart,android,metro,3059,3,1,applied,0,10,1
78,home,iphone,remote,719,4,4,applied,1,11,0
61,cart,android,remote,1283,3,5,applied,1,2,0
31,product,tablet,metro,1382,3,1,none,1,2,1
76,checkout,android,metro,1508,2,1,none,1,15,0
116,product,iphone,metro,3499,3,2,none,1,18,1
58,checkout,iphone,remote,4671,5,5,none,0,25,1
44,cart,android,metro,356,2,2,available,1,17,0
83,cart,tablet,tier2,2703,3,3,none,1,5,0
45,product,android,metro,399,2,1,available,1,8,1
94,home,windows,metro,2715,3,2,available,1,10,0
66,home,iphone,metro,3797,4,2,none,1,13,0
29,cart,android,metro,2313,3,3,none,1,8,0
12,checkout,windows,metro,5108,5,2,available,1,22,1
107,checkout,android,remote,889,4,3,none,0,14,0
117,checkout,android,tier2,820,5,2,available,0,19,1
10,cart,iphone,remote,326,4,4,applied,0,3,0
67,cart,android,remote,796,1,5,none,1,14,0
60,cart,iphone,metro,4133,5,1,none,1,9,0
13,cart,iphone,tier2,4044,4,2,none,0,1,1
31,cart,iphone,metro,3148,3,2,available,0,9,0
76,product,android,metro,1158,1,1,applied,0,0,0
45,product,android,metro,1300,3,3,available,1,7,0
76,cart,android,tier2,661,1,3,applied,0,8,0
79,product,android,tier2,1880,2,2,none,0,3,0
77,product,tablet,remote,4882,5,4,none,1,13,1
118,cart,macbook,metro,2760,3,2,applied,1,6,0
69,cart,windows,metro,3671,5,1,available,0,10,1
51,product,android,metro,484,2,3,none,1,17,0
36,checkout,windows,tier2,932,1,2,none,1,22,1
13,checkout,macbook,metro,5637,5,2,none,0,5,0
34,product,android,tier2,4178,5,4,none,1,4,0
44,cart,macbook,metro,2152,5,3,applied,1,8,0
116,cart,tablet,tier2,2389,2,3,none,1,10,0
88,cart,android,metro,3238,4,2,none,1,8,0
57,checkout,tablet,tier2,1852,5,3,applied,0,21,0
36,product,android,remote,634,5,3,available,1,5,0
102,cart,windows,tier2,390,1,4,applied,0,5,0
37,product,tablet,metro,1044,1,3,available,0,16,0
97,product,iphone,tier2,875,2,4,applied,0,9,0
20,checkout,tablet,tier2,4145,4,3,applied,0,22,1
47,home,android,tier2,5920,5,3,available,1,8,0
80,checkout,android,metro,5219,5,3,none,1,17,1
20,home,iphone,metro,932,2,2,none,1,4,0
24,checkout,windows,metro,661,1,2,none,1,25,1
100,home,android,tier2,1037,3,2,available,0,1,0
81,product,android,metro,434,3,2,available,0,7,0
29,checkout,iphone,tier2,3121,5,4,none,0,25,1
21,cart,iphone,metro,689,1,3,available,1,6,0
91,product,android,metro,937,1,1,none,1,11,0
108,home,android,metro,1378,3,3,none,0,17,0
82,cart,android,tier2,1176,1,4,none,0,17,1
23,home,iphone,remote,1522,2,3,applied,0,13,0
11,home,windows,metro,4714,4,2,applied,1,10,0
65,checkout,windows,remote,2244,4,5,applied,0,16,0
117,home,iphone,tier2,852,1,2,available,0,7,0
23,cart,iphone,tier2,2160,2,4,available,1,3,0
19,checkout,android,metro,4005,5,2,available,0,8,0
101,cart,android,metro,688,2,3,applied,1,6,0
118,checkout,android,metro,3703,5,1,available,1,16,1
45,product,android,metro,864,2,1,available,1,1,0
104,product,iphone,metro,1356,2,2,none,0,10,1
56,checkout,windows,metro,1990,4,2,none,1,11,0
24,home,iphone,tier2,301,4,2,none,1,14,0
15,cart,iphone,metro,2857,4,1,none,1,18,1
60,checkout,iphone,tier2,1578,2,4,applied,1,16,1
60,home,macbook,remote,940,1,5,available,1,14,1
48,checkout,android,metro,1330,4,1,applied,1,13,1
118,checkout,windows,remote,861,1,5,none,0,13,1
75,cart,iphone,metro,1355,5,2,applied,1,11,0
52,cart,macbook,tier2,2042,2,3,applied,0,2,1
62,home,android,tier2,2303,5,2,applied,1,10,0
111,cart,android,metro,670,1,1,applied,1,13,0
17,checkout,iphone,remote,1432,2,4,none,0,16,1
90,checkout,android,metro,4254,5,2,available,1,13,0
56,product,android,metro,1087,4,2,available,1,5,0
73,cart,android,metro,954,3,3,applied,0,9,0
45,product,iphone,metro,2351,2,2,none,1,2,0
18,checkout,android,metro,2713,3,2,applied,1,6,0
86,product,android,tier2,425,2,3,available,1,18,1
74,checkout,windows,metro,655,1,3,applied,1,22,0
102,home,iphone,metro,779,1,1,none,0,7,1
14,cart,android,tier2,333,1,2,none,0,3,0
61,home,windows,metro,3451,3,2,applied,0,14,0
34,home,android,tier2,4969,5,2,available,1,0,0
17,product,android,metro,1545,2,1,applied,0,1,0
103,product,iphone,tier2,5327,5,4,none,0,8,0
27,home,iphone,tier2,504,1,4,applied,0,1,0
111,cart,android,remote,2065,2,5,applied,1,6,1
38,product,tablet,remote,3276,5,3,applied,0,5,1
32,home,android,metro,3262,3,1,applied,0,12,0
99,checkout,iphone,remote,637,1,5,none,1,23,1
64,product,iphone,metro,1203,3,3,available,1,18,0
52,product,tablet,metro,1929,3,2,available,1,18,0
47,cart,iphone,metro,606,1,3,none,0,6,0
65,home,iphone,metro,2079,4,3,none,0,15,0
58,product,tablet,remote,3950,4,4,applied,0,4,1
72,checkout,android,remote,1197,5,5,none,0,13,1
84,home,android,metro,1804,3,1,applied,0,12,0
78,cart,android,tier2,1417,4,3,applied,1,0,0
66,checkout,macbook,metro,2301,3,1,none,0,5,0
38,checkout,android,metro,770,2,3,available,1,21,1
70,cart,iphone,metro,2385,2,1,applied,0,18,0
51,product,iphone,remote,503,4,3,applied,0,18,1
15,home,windows,metro,5530,5,1,available,0,9,1
46,cart,windows,metro,302,1,1,available,0,5,0
63,product,tablet,remote,315,1,5,available,0,11,1
104,cart,iphone,metro,4509,4,2,available,0,12,0
34,product,windows,tier2,4269,4,2,none,1,1,0
39,product,android,metro,2323,3,1,none,0,10,0
102,cart,tablet,remote,717,3,3,none,0,9,0
20,cart,android,metro,2295,2,2,none,0,14,0
17,cart,android,remote,2293,3,4,none,0,4,1
28,checkout,android,metro,441,1,3,applied,0,5,0
67,product,android,metro,571,1,3,applied,0,17,0
61,product,iphone,metro,1086,2,1,none,1,7,0
35,cart,windows,tier2,1500,5,3,none,1,15,0
46,product,iphone,metro,1091,1,2,none,1,17,0
74,checkout,android,remote,2851,3,3,applied,1,15,0
82,home,android,tier2,2308,3,4,none,1,2,0
57,cart,windows,metro,837,3,3,available,1,3,0
16,cart,iphone,tier2,1304,4,4,applied,1,17,1
78,checkout,android,metro,1956,2,3,none,1,11,0
47,product,tablet,metro,1747,3,3,applied,0,16,0
110,home,iphone,metro,595,3,3,none,1,14,0
84,product,windows,remote,2214,2,3,applied,0,3,0
78,product,iphone,tier2,1820,3,3,none,0,7,0
62,cart,iphone,tier2,560,2,3,none,1,2,0
36,product,android,tier2,890,5,3,none,0,15,1
39,checkout,android,remote,1159,2,5,available,1,19,1
21,home,windows,metro,3581,5,2,none,0,15,0
23,home,android,remote,811,1,4,none,0,3,1
51,home,android,metro,1115,2,1,none,1,10,0
118,cart,windows,remote,865,2,5,none,0,0,0
46,home,iphone,tier2,3319,4,3,applied,1,13,0
70,product,windows,metro,1100,2,2,available,1,15,0
113,cart,iphone,metro,1412,3,3,available,0,16,1
111,product,tablet,metro,906,1,2,none,0,3,0
43,product,iphone,metro,2608,4,2,available,1,2,1
30,product,android,remote,3115,5,4,none,0,15,1
36,checkout,macbook,tier2,1255,2,4,none,0,9,0
109,product,android,remote,3383,4,4,none,0,11,1
119,cart,iphone,tier2,5139,5,4,applied,0,4,1
10,product,tablet,tier2,3240,3,3,applied,0,11,0
22,home,macbook,tier2,1171,3,4,available,0,15,1
62,product,windows,metro,891,1,1,available,0,16,0
49,home,tablet,tier2,5905,5,4,none,0,17,1
72,cart,windows,remote,4849,5,4,none,1,7,1
20,home,iphone,metro,643,1,2,applied,1,15,0
115,product,iphone,metro,613,3,3,available,0,1,0
40,cart,windows,remote,639,3,4,none,1,0,0
116,product,macbook,remote,1602,3,5,available,0,12,0
90,home,android,metro,1275,2,2,available,1,3,0
62,product,android,tier2,886,2,2,available,1,15,0
32,home,android,remote,3805,4,5,available,1,17,1
115,product,android,tier2,1773,2,4,none,0,15,0
35,product,android,tier2,2659,5,3,available,1,15,1
71,cart,android,tier2,749,3,4,applied,0,16,1
19,cart,android,metro,3328,5,3,available,1,6,0
83,home,iphone,metro,4051,5,2,none,1,14,0
65,checkout,android,metro,1907,3,2,none,0,7,0
22,checkout,android,tier2,3684,5,2,none,0,16,1
73,product,android,remote,305,1,3,none,0,11,0
69,product,android,metro,958,3,2,none,1,14,0
102,checkout,iphone,remote,4302,4,5,none,0,15,1
99,cart,iphone,metro,2860,4,2,none,1,9,1
42,product,android,tier2,3647,5,4,none,1,8,1
28,product,android,metro,1836,4,1,available,0,8,0
106,product,tablet,metro,372,1,1,available,0,13,1
81,home,iphone,tier2,2348,3,2,available,0,7,0
61,cart,android,remote,4580,4,3,none,1,4,1
56,checkout,windows,tier2,1050,1,3,none,1,7,0
118,cart,windows,tier2,5396,5,2,available,1,13,0
76,product,macbook,metro,716,1,2,available,1,18,0
59,product,android,tier2,850,3,2,none,1,12,0
68,checkout,iphone,metro,3513,5,1,available,0,6,0
12,cart,windows,remote,1323,2,3,none,0,12,1
67,product,iphone,metro,4728,4,2,applied,0,11,0
101,product,windows,remote,2794,3,5,available,0,12,1
48,home,windows,metro,434,1,3,none,0,15,0
54,checkout,iphone,metro,4797,4,2,none,0,18,1
119,product,windows,tier2,1702,2,3,applied,0,6,0
45,checkout,iphone,metro,857,5,3,applied,0,7,0
40,cart,tablet,tier2,2129,5,3,none,1,4,0
61,home,android,metro,2933,3,3,none,0,18,1
25,product,android,remote,1076,5,4,applied,0,11,1
10,product,windows,remote,1288,2,5,none,0,7,0
99,product,windows,metro,5370,5,1,available,1,15,1
114,product,android,metro,386,1,1,none,0,15,1
38,cart,iphone,remote,1525,2,4,applied,0,6,1
50,product,android,metro,3305,5,2,available,0,8,1
15,product,windows,metro,1833,5,1,applied,0,1,1
111,product,android,tier2,1412,3,3,none,1,1,0
81,cart,iphone,remote,2367,5,5,available,1,16,1
27,checkout,iphone,metro,3352,4,3,available,1,18,1
50,cart,android,tier2,368,1,3,available,0,3,0
72,cart,android,tier2,690,1,3,applied,1,10,0
104,product,android,remote,3813,5,5,none,1,2,1
79,checkout,android,tier2,459,1,2,available,0,9,0
118,cart,android,tier2,1505,4,4,available,0,13,1
92,checkout,android,tier2,1000,4,3,none,1,10,1
85,cart,windows,remote,2837,4,3,available,1,15,0
17,home,iphone,metro,323,1,3,available,1,1,1
14,cart,android,remote,1428,3,4,available,1,14,0
68,cart,android,metro,746,3,3,available,1,14,1
45,checkout,android,tier2,1123,2,4,none,1,21,1
91,checkout,android,remote,1672,2,5,none,0,7,1
116,checkout,macbook,metro,911,1,2,none,0,5,1
119,checkout,android,metro,598,1,3,applied,0,24,0
58,checkout,android,remote,303,1,4,applied,1,25,1
108,checkout,macbook,metro,556,1,1,applied,0,7,0
104,product,iphone,metro,830,2,1,none,0,4,0
108,home,iphone,metro,2209,5,3,applied,0,5,0
106,cart,windows,metro,1661,3,3,available,0,1,0
65,cart,iphone,metro,1133,1,3,available,0,2,0
66,checkout,android,tier2,805,4,2,applied,0,5,0
99,product,iphone,metro,1992,3,1,none,0,11,1
97,home,android,tier2,4622,4,3,none,0,3,0
40,checkout,iphone,tier2,1934,2,3,none,1,17,1
64,product,android,metro,708,1,2,none,1,7,0
26,product,iphone,remote,2234,2,4,applied,0,8,1
25,home,iphone,remote,403,1,4,applied,1,12,0
120,checkout,android,metro,2183,3,1,none,0,10,0
27,cart,android,metro,2589,4,2,none,0,11,1
15,product,windows,metro,392,3,2,none,1,4,0
78,checkout,iphone,metro,1570,2,3,none,1,10,0
83,cart,tablet,metro,3439,4,3,applied,1,16,0
61,checkout,windows,metro,3706,5,3,applied,0,24,1
24,product,windows,tier2,814,1,4,available,0,18,1
66,product,android,remote,768,2,5,available,0,5,1
28,product,iphone,metro,1170,1,1,none,0,9,0
26,cart,android,tier2,4820,5,3,applied,1,13,0
23,product,android,tier2,5090,5,2,none,1,15,1
42,home,windows,metro,1195,5,3,none,1,17,0
73,product,iphone,metro,873,2,2,none,0,13,0
67,product,android,metro,2025,5,3,available,1,1,1
72,home,windows,tier2,711,2,4,none,0,1,0
28,product,windows,metro,3522,4,1,none,0,13,0
